num,t,word,value,success,error_type,test
4,0,!pendre!,!pendre!,True,None,1
5,0,!pendre!,80.60491514205933,,None,1
0,0,!urne!,804,,None,1
1,0,!urne!,0.9942162749989584,True,None,1
2,0,!urne!,0.8421038617503688,True,None,1
3,0,!urne!,!yRn!~~~~~,True,None,1
4,0,!urne!,!urne!,True,None,1
5,0,!urne!,22.378944158554077,,None,1
0,0,!rame!,696,,None,1
1,0,!rame!,0.908646287191644,True,None,1
2,0,!rame!,0.6824121596023086,False,None,1
3,0,!rame!,!Ram!~~~~~,True,None,1
4,0,!rame!,!rame!,True,None,1
5,0,!rame!,19.151766300201416,,None,1
0,0,!rage!,750,,None,1
1,0,!rage!,0.9347275756530826,True,None,1
2,0,!rage!,0.7404511514818727,True,None,1
3,0,!rage!,!RaZ!~~~~~,True,None,1
4,0,!rage!,!rage!,True,None,1
5,0,!rage!,20.636756896972656,,None,1
0,0,!globe!,1136,,None,1
1,0,!globe!,0.9949693873756507,True,None,1
2,0,!globe!,0.8910412398089358,True,None,1
3,0,!globe!,!glOb!~~~~,True,None,1
4,0,!globe!,!globe!,True,None,1
5,0,!globe!,48.75938534736633,,None,1
0,0,!tiède!,1091,,None,1
1,0,!tiède!,0.9949795094265835,True,None,1
2,0,!tiède!,0.8857890455358286,True,None,1
3,0,!tiède!,!tjEd!~~~~,True,None,1
4,0,!tiède!,!tiède!,True,None,1
5,0,!tiède!,46.13111448287964,,None,1
0,0,!livre!,1112,,None,1
1,0,!livre!,0.9761612938024171,True,None,1
2,0,!livre!,0.8630408204059979,True,None,1
3,0,!livre!,!livR!~~~~,True,None,1
4,0,!livre!,!livre!,True,None,1
5,0,!livre!,48.38634204864502,,None,1
0,0,!vite!,822,,None,1
1,0,!vite!,0.9729308617151229,True,None,1
