num,t,word,value,success,error_type,test
4,0,!grille!,!grille!,True,None,1
5,0,!grille!,92.470773935318,,None,1
0,0,!bulle!,1289,,None,1
1,0,!bulle!,0.17364785585353834,True,None,1
2,0,!bulle!,0.033908497908803,True,None,1
3,0,!bulle!,!byl!~~~~~,True,None,1
4,0,!bulle!,!bulle!,True,None,1
5,0,!bulle!,59.9659423828125,,None,1
0,0,!jeu!,1206,,None,1
1,0,!jeu!,0.01918516125688649,True,None,1
2,0,!jeu!,0.697414914231007,True,None,1
3,0,!jeu!,!d2!~~~~~~,False,None,1
4,0,!jeu!,!jeu!,True,None,1
5,0,!jeu!,18.604132890701294,,None,1
0,0,!membre!,1798,,None,1
1,0,!membre!,0.02447221613007859,True,None,1
2,0,!membre!,0.13584702682876362,True,None,1
3,0,!membre!,!mEbR!~~~~,False,None,1
4,0,!membre!,!membre!,True,None,1
5,0,!membre!,310.41932129859924,,None,1
0,0,!luge!,1494,,None,1
1,0,!luge!,0.036166749401005956,True,None,1
2,0,!luge!,0.06704898819523916,True,None,1
3,0,!luge!,!lyZ!~~~~~,True,None,1
4,0,!luge!,!luge!,True,None,1
5,0,!luge!,40.606285572052,,None,1
0,0,!ruer!,1191,,None,1
1,0,!ruer!,0.023529482016364792,True,None,1
2,0,!ruer!,0.12477707527510455,True,None,1
3,0,!ruer!,!Rye!~~~~~,True,None,1
4,0,!ruer!,!ruer!,True,None,1
5,0,!ruer!,32.79858589172363,,None,1
0,0,!fan!,1092,,None,1
1,0,!fan!,0.02471701864590499,True,None,1
2,0,!fan!,0.14392278284966345,True,None,1
3,0,!fan!,!fa!~~~~~~,False,None,1
4,0,!fan!,!fan!,True,None,1
5,0,!fan!,17.060547828674316,,None,1
0,0,!col!,2253,,None,1
1,0,!col!,0.0183210796076436,True,None,1
2,0,!col!,0.025901738195119314,True,None,1
3,0,!col!,!kOl~~~~~~,False,None,1
4,0,!col!,!col!,True,None,1
5,0,!col!,34.142897844314575,,None,1
0,0,!coup!,1072,,None,1
1,0,!coup!,0.0488193394208196,True,None,1
2,0,!coup!,0.5799744395900207,True,None,1
3,0,!coup!,!ku!~~~~~~,True,None,1
4,0,!coup!,!coup!,True,None,1
5,0,!coup!,29.22367525100708,,None,1
0,0,!myope!,1364,,None,1
1,0,!myope!,0.022274007479677754,True,None,1
2,0,!myope!,0.3423873839387358,True,None,1
3,0,!myope!,!mi~!~~~~~,False,None,1
4,0,!myope!,!myope!,True,None,1
5,0,!myope!,71.61394143104553,,None,1
0,0,!grue!,910,,None,1
1,0,!grue!,0.100199186739078,True,None,1
2,0,!grue!,0.027377955299075836,True,None,1
3,0,!grue!,!gRy!~~~~~,True,None,1
4,0,!grue!,!grue!,True,None,1
5,0,!grue!,25.02054476737976,,None,1
0,0,!masque!,1379,,None,1
1,0,!masque!,0.22993110327698288,True,None,1
2,0,!masque!,0.10558723966795314,True,None,1
3,0,!masque!,!mask!~~~~,True,None,1
4,0,!masque!,!masque!,True,None,1
5,0,!masque!,93.72552990913391,,None,1
0,0,!pris!,1999,,None,1
1,0,!pris!,0.029202796181483047,True,None,1
2,0,!pris!,0.7653273072540414,False,None,1
